Sample,Molecular Weight,Fluorescence,
S1+Triton,27.899999999999999,38.904540365838869
S1+Triton,28.100000000000001,41.595354300324146
S1+Triton,28.300000000000001,43.996981044234495
S1+Triton,28.5,45.893826319444486
S1+Triton,28.800000000000001,47.11993567876258
S1+Triton,29,47.873974006492539
S1+Triton,29.199999999999999,48.512206627283476
S1+Triton,29.399999999999999,48.44565395196225
S1+Triton,29.600000000000001,46.907392101288387
S1+Triton,29.800000000000001,43.496827773898573
S1+Triton,30.100000000000001,38.653549104434063
S1+Triton,30.300000000000001,33.295645599341348
S1+Triton,30.5,28.095225256443342
S1+Triton,30.699999999999999,23.327235544335608
S1+Triton,30.899999999999999,19.194071674782496
S1+Triton,31.199999999999999,16.065113073584069
S1+Triton,31.399999999999999,14.323677422057896
S1+Triton,31.600000000000001,13.927288111816676
S1+Triton,31.800000000000001,14.312585793432898
S1+Triton,32,15.168984175203413
S1+Triton,32.299999999999997,16.351139045771475
S1+Triton,32.5,17.748679577101811
S1+Triton,32.700000000000003,19.261970801181253
S1+Triton,33,20.942520544870366
S1+Triton,33.200000000000003,22.992515948372276
S1+Triton,33.399999999999999,25.470508276823701
S1+Triton,33.600000000000001,27.958605328356775
S1+Triton,33.899999999999999,30.072358386333246
S1+Triton,34.100000000000001,30.990942816347562
S1+Triton,34.299999999999997,30.680716821348199
S1+Triton,34.600000000000001,32.066092661138356
S1+Triton,34.799999999999997,35.290575093767693
S1+Triton,35,38.249921958883796
S1+Triton,35.299999999999997,39.028820887661773
S1+Triton,35.5,37.705607443763377
S1+Triton,35.799999999999997,36.278571409454912
S1+Triton,36,36.574493233607633
S1+Triton,36.200000000000003,36.487478160174717
S1+Triton,36.5,35.721282815538736
S1+Triton,36.700000000000003,35.896845042891442
S1+Triton,37,37.05017149885699
S1+Triton,37.200000000000003,37.97306698478058
S1+Triton,37.399999999999999,37.404131888333715
S1+Triton,37.700000000000003,35.227069913574162
S1+Triton,37.899999999999999,32.988963230051311
S1+Triton,38.200000000000003,33.282386022321766
S1+Triton,38.399999999999999,37.771915923560279
S1+Triton,38.700000000000003,44.689118779028774
S1+Triton,38.899999999999999,50.627458539325794
S1+Triton,39.200000000000003,53.127455528738395
S1+Triton,39.399999999999999,51.493196392080812
S1+Triton,39.700000000000003,46.511425036969428
S1+Triton,39.899999999999999,39.88373826472651
S1+Triton,40.200000000000003,33.541363714312489
S1+Triton,40.399999999999999,28.758399326153992
S1+Triton,40.700000000000003,26.048668789661068
S1+Triton,41,24.696571789346923
S1+Triton,41.200000000000003,24.304672255491159
S1+Triton,41.5,24.728021144232017
S1+Triton,41.700000000000003,25.710326601386527
S1+Triton,42,26.909064720096193
S1+Triton,42.200000000000003,28.09915946393998
S1+Triton,42.5,29.355868927634859
S1+Triton,42.799999999999997,30.977074768711951
S1+Triton,43,32.94304996706132
S1+Triton,43.299999999999997,34.568271430918522
S1+Triton,43.600000000000001,35.872158132471093
S1+Triton,43.799999999999997,36.943285478393541
S1+Triton,44.100000000000001,38.002935007218269
S1+Triton,44.399999999999999,39.316456291097118
S1+Triton,44.600000000000001,40.894581134470748
S1+Triton,44.899999999999999,42.109787841036244
S1+Triton,45.200000000000003,43.219695967900485
S1+Triton,45.399999999999999,44.495300837637259
S1+Triton,45.700000000000003,46.531886150066782
S1+Triton,46,50.404463195390271
S1+Triton,46.299999999999997,57.00565457480883
S1+Triton,46.5,66.31381520307697
S1+Triton,46.799999999999997,76.683088516930582
S1+Triton,47.100000000000001,84.562160282761866
S1+Triton,47.299999999999997,85.922880377650401
S1+Triton,47.600000000000001,81.21477593078221
S1+Triton,47.899999999999999,74.383820999809373
S1+Triton,48.200000000000003,68.089072984290624
S1+Triton,48.5,63.042711518902586
S1+Triton,48.700000000000003,58.855103985221234
S1+Triton,49,55.158699520023326
S1+Triton,49.299999999999997,52.253425732418435
S1+Triton,49.600000000000001,50.691480949833547
S1+Triton,49.899999999999999,50.284669409778921
S1+Triton,50.200000000000003,49.425185097042039
S1+Triton,50.399999999999999,47.609951746020023
S1+Triton,50.700000000000003,45.567087154493024
S1+Triton,51,45.463513386092885
S1+Triton,51.299999999999997,49.594565602835367
S1+Triton,51.600000000000001,58.446901365164628
S1+Triton,51.899999999999999,69.499332242101687
S1+Triton,52.200000000000003,78.06747908989297
S1+Triton,52.5,80.87648123102727
S1+Triton,52.799999999999997,80.625260952144302
S1+Triton,53,84.560534435142046
S1+Triton,53.299999999999997,95.710157795311687
S1+Triton,53.600000000000001,110.92248656356769
S1+Triton,53.899999999999999,124.16207164016376
S1+Triton,54.200000000000003,131.17248623137644
S1+Triton,54.5,131.91536558903198
S1+Triton,54.799999999999997,129.67127995258221
S1+Triton,55.100000000000001,127.83818386661582
S1+Triton,55.399999999999999,127.03385855741212
S1+Triton,55.700000000000003,126.15272504306786
S1+Triton,56,125.25377857058038
S1+Triton,56.299999999999997,124.39787925108354
S1+Triton,56.600000000000001,123.07522076418832
S1+Triton,56.899999999999999,120.08576554849898
S1+Triton,57.200000000000003,114.42906459236926
S1+Triton,57.5,106.40992651707813
S1+Triton,57.799999999999997,98.306372138961819
S1+Triton,58.200000000000003,93.889446841419016
S1+Triton,58.5,94.455916784418008
S1+Triton,58.799999999999997,96.225343730130348
S1+Triton,59.100000000000001,105.64100294543852
S1+Triton,59.399999999999999,150.89856981435608
S1+Triton,59.700000000000003,257.4069975773869
S1+Triton,60,418.70709343140658
S1+Triton,60.299999999999997,595.59612301023981
S1+Triton,60.600000000000001,742.70365965091401
S1+Triton,61,841.06568226621039
S1+Triton,61.299999999999997,905.5400836046407
S1+Triton,61.600000000000001,951.79737960455896
S1+Triton,61.899999999999999,965.61961414995108
S1+Triton,62.200000000000003,931.14180798945779
S1+Triton,62.5,851.3238442488813
S1+Triton,62.899999999999999,742.48399003113275
S1+Triton,63.200000000000003,624.42072720765043
S1+Triton,63.5,513.69372213654447
S1+Triton,63.799999999999997,420.73800904020658
S1+Triton,64.200000000000003,349.5816140026613
S1+Triton,64.5,298.55718554951329
S1+Triton,64.799999999999997,262.81108252895069
S1+Triton,65.099999999999994,234.82457604222063
S1+Triton,65.5,210.53314451464163
S1+Triton,65.799999999999997,188.04420122376928
S1+Triton,66.099999999999994,166.70704999226783
S1+Triton,66.400000000000006,146.72651415790773
S1+Triton,66.799999999999997,128.8737739793016
S1+Triton,67.099999999999994,113.9961377574854
S1+Triton,67.400000000000006,102.52326792575134
S1+Triton,67.799999999999997,94.818524317029201
S1+Triton,68.099999999999994,91.591748840689149
S1+Triton,68.400000000000006,92.365573152493525
S1+Triton,68.799999999999997,96.55045003765521
S1+Triton,69.099999999999994,103.36709208059246
S1+Triton,69.400000000000006,111.8052854445898
S1+Triton,69.799999999999997,120.39381412923501
S1+Triton,70.099999999999994,127.24706598171142
S1+Triton,70.5,130.43407860979238
S1+Triton,70.799999999999997,128.55122877360267
S1+Triton,71.099999999999994,121.37132519756001
S1+Triton,71.5,109.76041403296681
S1+Triton,71.799999999999997,97.022273199214155
S1+Triton,72.200000000000003,85.923959469755118
S1+Triton,72.5,77.331557037176566
S1+Triton,72.799999999999997,71.020839041376888
S1+Triton,73.200000000000003,66.391244960077771
S1+Triton,73.5,62.71705686129259
S1+Triton,73.900000000000006,59.421308551413645
S1+Triton,74.200000000000003,56.616995365828778
S1+Triton,74.599999999999994,54.92651593686751
S1+Triton,74.900000000000006,55.838685825579631
S1+Triton,75.299999999999997,59.430703705914034
S1+Triton,75.599999999999994,65.315160012399474
S1+Triton,76,72.848077227672746
S1+Triton,76.299999999999997,80.841279146130518
S1+Triton,76.700000000000003,87.521494315566045
S1+Triton,77.099999999999994,90.758057089610787
S1+Triton,77.400000000000006,89.033069267864391
S1+Triton,77.799999999999997,84.570545676857705
S1+Triton,78.099999999999994,79.321230929409523
S1+Triton,78.5,74.633431726394051
S1+Triton,78.799999999999997,71.228133847324216
S1+Triton,79.200000000000003,69.205212641756845
S1+Triton,79.599999999999994,68.173465927763274
S1+Triton,79.900000000000006,67.523852108592777
S1+Triton,80.299999999999997,66.721817678617271
S1+Triton,80.700000000000003,65.625160553532481
S1+Triton,81,64.287866390657499
S1+Triton,81.400000000000006,62.805322957174127
S1+Triton,81.700000000000003,61.259327215040884
S1+Triton,82.099999999999994,59.707684990429883
S1+Triton,82.5,58.193559141369498
S1+Triton,82.799999999999997,56.62857379456733
S1+Triton,83.200000000000003,54.97869524982498
S1+Triton,83.599999999999994,53.238300733516034
S1+Triton,84,51.317106653454523
S1+Triton,84.299999999999997,49.084584356520047
S1+Triton,84.700000000000003,46.462108466082306
S1+Triton,85.099999999999994,43.439519865739683
S1+Triton,85.5,40.180355741846419
S1+Triton,85.799999999999997,36.893206252804532
S1+Triton,86.200000000000003,33.653011605443709
S1+Triton,86.599999999999994,30.533479663306814
S1+Triton,87,27.673740403571369
S1+Triton,87.299999999999997,25.275769908775729
S1+Triton,87.700000000000003,23.385331731843689
S1+Triton,88.099999999999994,21.832978984877538
S1+Triton,88.5,20.551893955191016
S1+Triton,88.900000000000006,19.339825423164459
S1+Triton,89.200000000000003,18.142711078316914
S1+Triton,89.599999999999994,17.052284038804792
S1+Triton,90,16.222309325784252
S1+Triton,90.400000000000006,15.742997882730776
S1+Triton,90.799999999999997,15.556678504835691
S1+Triton,91.200000000000003,15.152642105181847
S1+Triton,91.599999999999994,14.748839131408838
S1+Triton,91.900000000000006,14.656673405002197
S1+Triton,92.299999999999997,14.890195714132457
S1+Triton,92.700000000000003,15.081576897076273
S1+Triton,93.099999999999994,14.976883087940912
S1+Triton,93.5,14.414677735513163
S1+Triton,93.900000000000006,13.694476778838521
S1+Triton,94.299999999999997,12.902412683763638
S1+Triton,94.700000000000003,11.987018028910372
S1+Triton,95.099999999999994,10.969737636356388
S1+Triton,95.5,9.9955736695089623
S1+Triton,95.900000000000006,9.1132358719612139
S1+Triton,96.299999999999997,8.318276873409749
S1+Triton,96.700000000000003,7.4418296225417606
S1+Triton,97.099999999999994,6.4299290818985764
S1+Triton,97.5,5.4101615079736654
S1+Triton,97.900000000000006,4.547191493950872
S1+Triton,98.299999999999997,3.9182043020438719
S1+Triton,98.700000000000003,3.4247725429473626
S1+Triton,99.099999999999994,2.981611355237578
S1+Triton,99.5,2.3433582037044864
S1+Triton,99.900000000000006,1.7765707310033398
S1+Triton,100.3,1.397295323906107
S1+Triton,100.7,1.3273482430633206
S1+Triton,101.09999999999999,1.5669011271605258
S1+Triton,101.5,1.8950208135907112
S1+Triton,101.90000000000001,1.9689157918288438
S1+Triton,102.3,1.568330683177416
S1+Triton,102.8,1.4898457743057254
S1+Triton,103.2,1.3395202332690737
S1+Triton,103.59999999999999,1.1875925826397158
S1+Triton,104,0.84098386521901369
S1+Triton,104.40000000000001,0.3149235319800216
S1+Triton,104.8,-0.15640735467017036
S1+Triton,105.2,-0.42361365565146786
S1+Triton,105.7,-0.6096890723031464
S1+Triton,106.09999999999999,-0.86667898165015556
S1+Triton,106.5,-1.2724132094484868
S1+Triton,106.90000000000001,-1.7646852193921188
S1+Triton,107.3,-2.0294394164745806
S1+Triton,107.8,-2.0458896411520486
S1+Triton,108.2,-1.9522191007920879
S1+Triton,108.59999999999999,-1.900742450274306
S1+Triton,109,-2.0452935318558993
S1+Triton,109.5,-2.4507645799100803
S1+Triton,109.90000000000001,-2.5881999026541025
S1+Triton,110.3,-2.7954807571089431
S1+Triton,110.7,-2.9257004532172388
S1+Triton,111.2,-3.0661988894605807
S1+Triton,111.59999999999999,-3.2968265160826982
S1+Triton,112,-3.52518621392655
S1+Triton,112.5,-3.5712104896430601
S1+Triton,112.90000000000001,-3.4489577142473138
S1+Triton,113.3,-2.8587798229791375
S1+Triton,113.7,-1.582346622910088
S1+Triton,114.2,-0.32676217175323563
S1+Triton,114.59999999999999,0.61404673112217367
S1+Triton,115.09999999999999,1.072952386782603
S1+Triton,115.5,1.19283111265637
S1+Triton,115.90000000000001,1.2235538408679949
S1+Triton,116.40000000000001,1.1702882396420948
S1+Triton,116.8,0.87161591252448778
S1+Triton,117.2,0.51884385048546777
S1+Triton,117.7,0.32312494082396037
S1+Triton,118.09999999999999,0.35605935229547958
S1+Triton,118.59999999999999,0.44547092975797847
S1+Triton,119,0.51815238830549826
S1+Triton,119.5,0.59721805803553263
S1+Triton,119.90000000000001,0.7076474555192227
S1+Triton,120.3,0.84071956553541172
S1+Triton,120.8,1.0788834349170726
S1+Triton,10,-51.609176744862133
S1+Triton,10.1,-47.179557055770616
S1+Triton,10.199999999999999,-43.484741283866121
S1+Triton,10.300000000000001,-41.265181631831389
S1+Triton,10.4,-39.987255292460873
S1+Triton,10.6,-39.054981537447283
S1+Triton,10.699999999999999,-38.611581941861395
S1+Triton,10.800000000000001,-38.552102571086309
S1+Triton,10.9,-38.571539481179386
S1+Triton,11.1,-38.597977201302719
S1+Triton,11.199999999999999,-38.493148775195216
S1+Triton,11.300000000000001,-38.01548299130279
S1+Triton,11.4,-37.050362212122174
S1+Triton,11.6,-35.515480689786301
S1+Triton,11.699999999999999,-32.319291739470451
S1+Triton,11.800000000000001,-24.620130059076978
S1+Triton,12,-10.885391523637734
S1+Triton,12.1,6.528943616539113
S1+Triton,12.199999999999999,21.562620069509581
S1+Triton,12.300000000000001,28.124187173721793
S1+Triton,12.5,23.913043095058253
S1+Triton,12.6,11.82092817664283
S1+Triton,12.800000000000001,-2.1334489177657492
S1+Triton,12.9,-12.554237060735916
S1+Triton,13,-17.652615168341352
S1+Triton,13.199999999999999,-19.1957326667969
S1+Triton,13.300000000000001,-18.102453841263724
S1+Triton,13.4,-15.430429944172914
S1+Triton,13.6,-12.035918873721531
S1+Triton,13.699999999999999,-8.0584637342362981
S1+Triton,13.9,-4.0460220898864145
S1+Triton,14,-1.4156588699295249
S1+Triton,14.1,1.9184879723784762
S1+Triton,14.300000000000001,4.7174085010358722
S1+Triton,14.4,6.3876616500485381
S1+Triton,14.6,6.1816399661092323
S1+Triton,14.699999999999999,5.2980512506625566
S1+Triton,14.9,6.4004319026371963
S1+Triton,15,10.971609808294573
S1+Triton,15.199999999999999,18.681105777074634
S1+Triton,15.300000000000001,28.871889591993821
S1+Triton,15.5,42.29389513332535
S1+Triton,15.6,59.43948904044916
S1+Triton,15.800000000000001,81.615886140285767
S1+Triton,15.9,109.40786334507325
S1+Triton,16.100000000000001,144.22323564347593
S1+Triton,16.199999999999999,182.94793520683606
S1+Triton,16.399999999999999,215.57435832055799
S1+Triton,16.600000000000001,228.01798552514148
S1+Triton,16.699999999999999,209.7586490151499
S1+Triton,16.899999999999999,162.44459350297151
S1+Triton,17,102.40356969371462
S1+Triton,17.199999999999999,53.153021382963971
S1+Triton,17.399999999999999,23.286012166330892
S1+Triton,17.5,8.2870609138176068
S1+Triton,17.699999999999999,1.8291089706898895
S1+Triton,17.800000000000001,-0.50020524746504469
S1+Triton,18,-1.3391569854830017
S1+Triton,18.199999999999999,-1.954463767065481
S1+Triton,18.300000000000001,-2.4305833367429943
S1+Triton,18.5,-2.4326296236779728
S1+Triton,18.699999999999999,-2.0800825944867327
S1+Triton,18.800000000000001,-2.0657681115786355
S1+Triton,19,-2.5550550689357912
S1+Triton,19.199999999999999,-3.1470262916527143
S1+Triton,19.300000000000001,-3.0808250503201089
S1+Triton,19.5,-2.0464670005622683
S1+Triton,19.699999999999999,-0.88731031540179373
S1+Triton,19.899999999999999,-0.10662003774438755
S1+Triton,20,2.2101139836500656
S1+Triton,20.199999999999999,5.6907121234771063
S1+Triton,20.399999999999999,8.4360543368084091
S1+Triton,20.600000000000001,6.9432965130409956
S1+Triton,20.699999999999999,1.6490475374540781
S1+Triton,20.899999999999999,-2.5972592203681053
S1+Triton,21.100000000000001,-4.0660954318834195
S1+Triton,21.300000000000001,-3.9899536000565434
S1+Triton,21.5,-4.0748950017828331
S1+Triton,21.600000000000001,-4.7009591828395054
S1+Triton,21.800000000000001,-5.0929474935228338
S1+Triton,22,-5.2142922581563456
S1+Triton,22.199999999999999,-6.9591771719931819
S1+Triton,22.399999999999999,-10.30895578824785
S1+Triton,22.600000000000001,-13.234418904320549
S1+Triton,22.800000000000001,-13.454316002986978
S1+Triton,22.899999999999999,-11.810052649151315
S1+Triton,23.100000000000001,-10.283568032032457
S1+Triton,23.300000000000001,-9.3663052280394812
S1+Triton,23.5,-9.3503663349448445
S1+Triton,23.699999999999999,-9.8799080524585552
S1+Triton,23.899999999999999,-10.437570119551069
S1+Triton,24.100000000000001,-10.922785242765015
S1+Triton,24.300000000000001,-11.586323488185819
S1+Triton,24.5,-12.718726938246764
S1+Triton,24.699999999999999,-14.132521817604237
S1+Triton,24.899999999999999,-15.161202032628683
S1+Triton,25.100000000000001,-15.479264127858714
S1+Triton,25.300000000000001,-15.545829149757173
S1+Triton,25.5,-15.182728535580566
S1+Triton,25.699999999999999,-13.828042494579094
S1+Triton,25.899999999999999,-11.068263760154206
S1+Triton,26.100000000000001,-6.9886882159135713
S1+Triton,26.300000000000001,-2.0295140609607278
